PID,Name,Title,PublicationType,ContentType,Language,Journal,JournalISSN,JournalEISSN,Status,Volume,Issue,HostPublication,StartPage,EndPage,Year,Edition,Pages,City,Publisher,Series,SeriesISSN,SeriesEISSN,ISBN,Urls,ISRN,DOI,ISI,PMID,ScopusId,NBN,LocalId,ArchiveNumber,Keywords,Categories,ResearchSubjects,Projects,Notes,Abstract,Opponents,Supervisors,Examiners,Patent,ThesisLevel,Credits,Programme,Subject,Uppsok,DefencePlace,DefenceLanguage,DefenceDate,CreatedDate,PublicationDate,LastUpdated,FullTextLink,Funder,NumberOfAuthors,ExternalCooperation,FridaLevel,PartOfThesis,PublicationSubtype,Conference,Term,ArticleId,Reviewed,FreeFulltext,SustainableDevelopment,Contributor
561193,"Johansson, Anja [anjjo53] (Linköpings universitet [276], Institutionen för teknik och naturvetenskap [296], Medie- och Informationsteknik [6850]) (Linköpings universitet [276], Tekniska högskolan [1751]);Dell’Acqua, Pierangelo [piede01] (Linköpings universitet [276], Institutionen för teknik och naturvetenskap [296], Medie- och Informationsteknik [6850]) (Linköpings universitet [276], Tekniska högskolan [1751])",Emotions in Behavior Trees,Manuskript (preprint),Övrigt vetenskapligt,eng,,,,,,,,,,,,,,,,,,,,,,,,,urn:nbn:se:liu:diva-84699,,,,Teknik och teknologier (2),,,,"<p>Often the AI techniques for decision making used in commercial games are predictable and unadaptive. Arguably, this causes a lack of realism for the players. We believe that emotions are a vital part in the creation of interesting and believable non-player characters for games. In this paper, we present anextension to behavior trees that incorporates emotions into the decision making. Specifically, we introduce a new type of priority selector whose priorities are dynamically evaluated to allow for emotional influence. This selector takes into account timediscounting, risk perception, and planning as relevant factors of the decision making that emotions greatly influence. The objective of our work is to provide game developers with a technique tomodel gaming scenarios using emotional behavior trees.</p>",,,,,,,,,,,,,2012-10-17,2012-10-17,2012-10-17,,,2,,deprecated,urn:nbn:se:liu:diva-84700,,,,,True,,,
374329,"Johansson, Anja [anjjo53] (Linköpings universitet [276], Institutionen för teknik och naturvetenskap [296], Medie- och Informationsteknik [6850]) (Linköpings universitet [276], Tekniska högskolan [1751]);Dell'Acqua, Pierangelo [piede01] (Linköpings universitet [276], Institutionen för teknik och naturvetenskap [296], Medie- och Informationsteknik [6850]) (Linköpings universitet [276], Tekniska högskolan [1751])",Introducing Time in Emotional Behavior Networks,Konferensbidrag,Refereegranskat,eng,,,,,,,"IEEE Symposium on Computational Intelligence and Games (CIG), 2010",297,304,2010.0,,,,IEEE,,,,978-1-4244-6297-1;978-1-4244-6296-4,,,10.1109/ITW.2010.5593342,,,,urn:nbn:se:liu:diva-62772,,,behavior networks;time-discounting;artificial intelligence;emotions,Teknik och teknologier (2),,,,"<p>In realistic scenarios an agent should not assume that the effects of its action are immediate. However, behavior networks have not previously been designed to model this, but rather have assumed that all effects are immediate. In this paper we introduce effect delay time and time-discounting into the decision making module of our agent architecture. We describe the previous emotional behavior network, introduce the concept of effect delay and let emotions influence how much time-discounting should be made to the delay time. Finally, we demonstrate the strength of our model by simulating two decision making problems.</p>",,,,,,,,,,,,,2010-12-03,2010-12-03,2012-10-17,,,2,,deprecated,urn:nbn:se:liu:diva-84700,publishedPaper,"IEEE Conference on Computational Intelligence and Games,  Dublin, August, 18-21",,,True,,,
374314,"Johansson, Anja [anjjo53] (Linköpings universitet [276], Institutionen för teknik och naturvetenskap [296], Medie- och Informationsteknik [6850]) (Linköpings universitet [276], Tekniska högskolan [1751]);Dell'Acqua, Pierangelo [piede01] (Linköpings universitet [276], Institutionen för teknik och naturvetenskap [296], Medie- och Informationsteknik [6850]) (Linköpings universitet [276], Tekniska högskolan [1751])",Knowledge-Based Probability Maps for Covert Pathfinding,"Kapitel i bok, del av antologi",Refereegranskat,eng,,,,,,,Motion in Games,339,350,2010.0,,,,Springer,Lecture Notes in Computer Science ; 6459,0302-9743,0302-9743,978-3-642-16957-1;978-3-642-16958-8,http://libris.kb.se/bib/12078426,,10.1007/978-3-642-16958-8_32,,,,urn:nbn:se:liu:diva-62771,,,artificial intelligence;pathfinding;visibility;covert,Teknik och teknologier (2),,,,"<p>Virtual characters in computer games sometimes need to find a path from point A to point B while minimizing the risk of being spotted by an enemy. Visibility calculations of the environment are needed to accomplish this. While previous methods have focused on either general visibility calculations or calculations based only on current enemy positions, we suggest a method to incorporate the agent’s knowledge of previous enemy positions. By creating a probability distribution of the positions of the enemies and using this in the visibility calculation, we create a more accurate visibility map.</p>",,,,,,,,,,,,,2010-12-03,2010-12-03,2018-02-06,,,2,,deprecated,urn:nbn:se:liu:diva-84700,,"Motion in Games Third International Conference, MIG 2010, Utrecht, The Netherlands, November 14-16, 2010.",,,True,,,
465610,"Johansson, Anja [anjjo53] (Linköpings universitet [276], Institutionen för teknik och naturvetenskap [296], Medie- och Informationsteknik [6850]) (Linköpings universitet [276], Tekniska högskolan [1751]);Dell'Acqua, Pierangelo [piede01] (Linköpings universitet [276], Institutionen för teknik och naturvetenskap [296], Medie- och Informationsteknik [6850]) (Linköpings universitet [276], Tekniska högskolan [1751])",Pathfinding with Emotion Maps,"Kapitel i bok, del av antologi",Refereegranskat,eng,,,,,,,Intelligent Computer Graphics 2011,139,155,2012.0,,,,Springer,Studies in Computational Intelligence ; 374,1860-949X,,978-3-642-22906-0;978-3-642-22907-7,http://www.worldcat.org/search?q=978-3-642-22906-0&qt=owc_search;http://libris.kb.se/bib/12515205,,10.1007/978-3-642-22907-7_8,301956000008.0,,,urn:nbn:se:liu:diva-73059,,,Engineering;Artificial intelligence;Computer graphics;Computational Intelligence;Artificial Intelligence,Data- och informationsvetenskap (102),,,,"<p>In Computer Graphics, the use of intelligent techniques started more recently than in other research areas. However, during these last two decades, the use of intelligent Computer Graphics techniques is growing up year after year and more and more interesting techniques are presented in this area.The purpose of this volume is to present current work of the Intelligent Computer Graphics community, a community growing up year after year. This volume is a kind of continuation of the previously published Springer volumes “Artificial Intelligence Techniques for Computer Graphics” (2008), “Intelligent Computer Graphics 2009” (2009) and “Intelligent Computer Graphics 2010” (2010).This volume contains selected extended papers from the last 3IA Conference (3IA’2011), which has been held in Athens (Greece) in May 2011. This year papers are particularly exciting and concern areas like virtual reality, artificial life, data visualization, games, global illumination, point cloud modelling, declarative modelling, scene reconstruction and many other very important themes</p>",,,,,,,,,,,,,2011-12-14,2011-12-14,2018-01-12,,,2,,deprecated,urn:nbn:se:liu:diva-84700,,,,,True,,,
260841,"Johansson, Anja [anjjo53] (Linköpings universitet [276], Institutionen för teknik och naturvetenskap [296], Visuell informationsteknologi och applikationer [2347]) (Linköpings universitet [276], Tekniska högskolan [1751]);Dell'Acqua, Pierangelo [piede01] (Linköpings universitet [276], Institutionen för teknik och naturvetenskap [296], Visuell informationsteknologi och applikationer [2347]) (Linköpings universitet [276], Tekniska högskolan [1751])",Realistic Virtual Characters in Treatments for Social Disorders : An Extensive Agent Architecture,Konferensbidrag,Refereegranskat,eng,,,,,,,SIGRAD’07 : The Annual SIGRAD Conference Special Theme: Computer Graphics in Healthcare,46,52,2007.0,,,"Linköping, Sweden",Linköping University Electronic Press,Linköping Electronic Conference Proceedings ; 028,1650-3686,1650-3686,978-91-7393-990-4,http://www.ep.liu.se/ecp/028/011/ecp072811.pdf,,,,,,urn:nbn:se:liu:diva-39992,51947.0,,artificial intelligence;virtual characters,Teknik och teknologier (2),,,,<p>Interactive virtual reality applications have lately been used as a complementary tool in the treatment of people with different kinds of psychological disorders. A number of these projects would benefit from a more realistic behavior of virtual characters. In this paper we describe our ongoing work on an advanced emotional agent architecture for virtual characters and propose new potential applications within the area of health care.</p>,,,,,,,,,,,,,2009-10-10,2009-10-10,2018-01-31,,,2,,deprecated,,publishedPaper,"SIGRAD 2007, Uppsala, Sweden, November 29-30, 2007",,,True,True,,
810292,"Johansson, Björn [bjojo19] [0000-0002-8701-8689] (Linköpings universitet [276], Institutionen för datavetenskap [281], Interaktiva och kognitiva system [11107]) (Linköpings universitet [276], Tekniska högskolan [1751]) (COIN);Lundberg, Jonas [jonlu41] [0000-0001-8862-7331] (Linköpings universitet [276], Institutionen för teknik och naturvetenskap [296], Medie- och Informationsteknik [6850]) (Linköpings universitet [276], Tekniska högskolan [1751])",Engineering safe aviation systems: balancing resilience and stability,"Kapitel i bok, del av antologi",Refereegranskat,eng,,,,,,,Handbook of Aviation human Factors,6-1,6-8,2009.0,2.0,,,CRC Press,Technology & Engineering,,,9780805859065,http://libris.kb.se/hitlist?d=libris&q=9781420063578&f=simp&spell=true&hist=true&p=1,,,,,,urn:nbn:se:liu:diva-117683,,,,Övrig annan teknik (21199),,,,,,,,,,,,,,,,,2015-05-07,2015-05-07,2019-03-22,,,2,,deprecated,,,,,,True,,,
1147385,"Johansson, Björn [bjojo19] [0000-0002-8701-8689] (Linköpings universitet [276], Institutionen för datavetenskap [281], Interaktiva och kognitiva system [11107]) (Linköpings universitet [276], Filosofiska fakulteten [1750]) (COIN);Lundberg, Jonas [jonlu41] [0000-0001-8862-7331] (Linköpings universitet [276], Institutionen för teknik och naturvetenskap [296], Medie- och Informationsteknik [6850]) (Linköpings universitet [276], Tekniska fakulteten [872902]) (ITN)",Resilience and the temporal dimension : the chimera of timely response,Artikel i tidskrift,Refereegranskat,eng,Theoretical Issues in Ergonomics Science,1463-922X,1464-536X,published,18.0,2.0,,110,127,2017.0,,,,Taylor & Francis,,,,,,,10.1080/1463922X.2016.1154231,,,2-s2.0-84961215740,urn:nbn:se:liu:diva-141762,,,Resilience engineering;time;temporal expectancies;temporal organisation;decision-making,Tillämpad psykologi (50102),,,,"<p>This paper presents a framework for reasoning about ‘timely response’, and control versus the temporal organisation of a controlling system. By three empirical examples, we show how a controlling system can be described in terms of perception points, decision points and action points. Our conclusions are that (1) temporal expectancies shape our ability to exercise control at least as much our ability to understand relations and causality, but temporality is rarely part of approaches to modelling human or system performance, (2) temporal organisation of activities shape our ability to exercise control, (3) by utilising the temporal control framework, we can describe important properties of the temporal organisation of a socio-technical system, and (4) the capacity of modelling is limited to what can be known or imagined. Therefore, models describing resilience or stability should include temporality and be based on frameworks generic enough to be applied to a wide variety of situations.</p>",,,,,,,,,,,,,2017-10-05,2017-10-05,2019-01-09,,,2,,deprecated,,,,,,True,,,
445884,"Johansson Fernstad, Sara [sarjo95] (Linköpings universitet [276], Institutionen för teknik och naturvetenskap [296], Medie- och Informationsteknik [6850]) (Linköpings universitet [276], Tekniska högskolan [1751])","Algorithmically Guided Information Visualization : Explorative Approaches for High Dimensional, Mixed and Categorical Data (Algoritmiskt vägledd informationsvisualisering för högdimensionell och kategorisk data)","Doktorsavhandling, sammanläggning",Övrigt vetenskapligt,eng,,,,,,,,,,2011.0,,72,Linköping,Linköping University Electronic Press,Linköping Studies in Science and Technology. Dissertations ; 1400,0345-7524,0345-7524,978-91-7393-056-7,,,,,,,urn:nbn:se:liu:diva-70860,,,Information visualization;data mining;high dimensional data;categorical data;mixed data,Datavetenskap (datalogi) (10201),,,,"<p>Facilitated by the technological advances of the last decades, increasing amounts of complex data are being collected within fields such as biology, chemistry and social sciences. The major challenge today is not to gather data, but to extract useful information and gain insights from it. Information visualization provides methods for visual analysis of complex data but, as the amounts of gathered data increase, the challenges of visual analysis become more complex.</p><p>This thesis presents work utilizing algorithmically extracted patterns as guidance during interactive data exploration processes, employing information visualization techniques. It provides efficient analysis by taking advantage of fast pattern identification techniques as well as making use of the domain expertise of the analyst. In particular, the presented research is concerned with the issues of analysing categorical data, where the values are names without any inherent order or distance; mixed data, including a combination of categorical and numerical data; and high dimensional data, including hundreds or even thousands of variables.</p><p>The contributions of the thesis include a quantification method, assigning numerical values to categorical data, which utilizes an automated method to define category similarities based on underlying data structures, and integrates relationships within numerical variables into the quantification when dealing with mixed data sets. The quantification is incorporated in an interactive analysis pipeline where it provides suggestions for numerical representations, which may interactively be adjusted by the analyst. The interactive quantification enables exploration using commonly available visualization methods for numerical data. Within the context of categorical data analysis, this thesis also contributes the first user study evaluating the performance of what are currently the two main visualization approaches for categorical data analysis.</p><p>Furthermore, this thesis contributes two dimensionality reduction approaches, which aim at preserving structure while reducing dimensionality, and provide flexible and user-controlled dimensionality reduction. Through algorithmic quality metric analysis, where each metric represents a structure of interest, potentially interesting variables are extracted from the high dimensional data. The automatically identified structures are visually displayed, using various visualization methods, and act as guidance in the selection of interesting variable subsets for further analysis. The visual representations furthermore provide overview of structures within the high dimensional data set and may, through this, aid in focusing subsequent analysis, as well as enabling interactive exploration of the full high dimensional data set and selected variable subsets. The thesis also contributes the application of algorithmically guided approaches for high dimensional data exploration in the rapidly growing field of microbiology, through the design and development of a quality-guided interactive system in collaboration with microbiologists.</p>","Ward, Matthew O., Professor","Jern, Mikael [mikje37], Professor (Linköpings universitet [276], Institutionen för teknik och naturvetenskap [296], ;;Medie- och Informationsteknik [6850]) (Linköpings universitet [276], ;Tekniska högskolan [1751])Johansson, Jimmy [jimjo94], PhD (Linköpings universitet [276], Institutionen för teknik och naturvetenskap [296], ;;Medie- och Informationsteknik [6850]) (Linköpings universitet [276], ;Tekniska högskolan [1751])Shaw, Jane, PhD",,,,,,,,"Domen, Norrköpings Visualiseringscenter, Kungsgatan 54, 602 33 Norrköping",eng,2011-11-11T09:15,2011-09-20,2011-10-06,2019-12-19,https://liu.diva-portal.org/smash/get/diva2:445884/FULLTEXT01.pdf,,1,,deprecated,,,,,,True,,,
442133,"Johansson Fernstad, Sara [sarjo95] (Linköpings universitet [276], Institutionen för teknik och naturvetenskap [296], Medie- och Informationsteknik [6850]) (Linköpings universitet [276], Tekniska högskolan [1751]);Johansson, Jimmy [jimjo94] (Linköpings universitet [276], Institutionen för teknik och naturvetenskap [296], Medie- och Informationsteknik [6850]) (Linköpings universitet [276], Tekniska högskolan [1751])",A Task Based Performance Evaluation of Visualization Approaches for Categorical Data Analysis.,Konferensbidrag,Övrigt vetenskapligt,eng,,,,,,,Proceedings - 15th International Conferenceon Information Visualisation,80,89,2011.0,,,"Los Alamitos, CA, USA",IEEE Computer Society,,,,978-1-4577-0868-8,,,10.1109/IV.2011.92,,,,urn:nbn:se:liu:diva-70855,,,Categorical Data;Quantitative Evaluation;Usability Studies;Parallel Sets;Quantification,Mediateknik (21102),,,,"<p>Categorical data is common within many areas and efficient methods for analysis are needed. It is, however, often difficult to analyse categorical data since no general measure of similarity exists. One approach is to represent the categories with numerical values (quantification) prior to visualization using methods for numerical data. Another is to use visual representations specifically designed for categorical data. Although commonly used, very little guidance is available as to which method may be most useful for different analysis tasks. This paper presents an evaluation comparing the performance of employing quantification prior to visualization and visualization using a method designed for categorical data. It also provides a guidance as to which visualization approach is most useful in the context of two basic data analysis tasks: one related to similarity structures and one related to category frequency. The results strongly indicate that the quantification approach is most efficient for the similarity related task, whereas the visual representation designed for categorical data is most efficient for the task related to category frequency.</p>",,,,,,,,,,,,,2011-09-20,2011-09-20,2011-12-05,,,2,,deprecated,urn:nbn:se:liu:diva-70860,publishedPaper,"15th International Conference on Information Visualisation (IV), 2011 , 13-15 July, London, UK",,,False,,,
442122,"Johansson Fernstad, Sara [sarjo95] (Linköpings universitet [276], Institutionen för teknik och naturvetenskap [296], Medie- och Informationsteknik [6850]) (Linköpings universitet [276], Tekniska högskolan [1751]);Johansson, Jimmy [jimjo94] (Linköpings universitet [276], Institutionen för teknik och naturvetenskap [296], Medie- och Informationsteknik [6850]) (Linköpings universitet [276], Tekniska högskolan [1751]);Adams, Suzi (Unilever Discover Port Sunlight, UK);Shaw, Jane (Unilever Discover Port Sunlight, UK);Taylor, David (Unilever Discover Port Sunlight, UK)",Visual Exploration of Microbial Populations,Konferensbidrag,Övrigt vetenskapligt,eng,,,,,,,IEEE Symposium on Biological Data Visualization,127,134,2011.0,,,,,,,,978-1-4673-0003-2,,,10.1109/BioVis.2011.6094057,,,,urn:nbn:se:liu:diva-70852,,,Dimensionality reduction;information visualization;explorative analysis;microbiomics;bacterial population,Mediateknik (21102),,,,"<p>Studies of the ecology of microbial populations are increasingly common within many research areas as the field of microbiomics develops rapidly. The study of the ecology in sampled microbial populations generates high dimensional data sets. Although many analysis methods are available for examination of such data, a tailored tool was required to fulfill the need of interactivity and flexibility for microbiologists. In this paper, MicrobiVis is presented. It is a tool for visual exploration and interactive analysis of microbiomic populations. MicrobiVis has been designed in close collaboration with end users. It extends previous interactive systems for explorative dimensionality reduction by including a range of domain relevant features. It contributes a flexible and explorative dimensionality reduction as well as a visual and interactive environment for examination of data subsets. By combining information visualization and methods based on analytic tasks common in microbiology as a means for gaining new and relevant insights. The utility of MicrobiVis is demonstrated through a use case describinghow a microbiologist may use the system for a visual analysis of amicrobial data set. Its usability and potential is indicated throughpositive feedback from the current end users.</p>",,,,,,,,,,,,,2011-09-20,2011-09-20,2014-10-08,,,5,,deprecated,urn:nbn:se:liu:diva-70860,publishedPaper,"BioVis 2011 - the 1st IEEE Symposium on Biological Data Visualization, 23-24 October 2011, Providence, RI, USA",,,True,,,
442159,"Johansson Fernstad, Sara [sarjo95] (Linköpings universitet [276], Institutionen för teknik och naturvetenskap [296], Medie- och Informationsteknik [6850]) (Linköpings universitet [276], Tekniska högskolan [1751]);Shaw, Jane (Unilever Discover Port Sunlight, UK);Johansson, Jimmy [jimjo94] (Linköpings universitet [276], Institutionen för teknik och naturvetenskap [296], Medie- och Informationsteknik [6850]) (Linköpings universitet [276], Tekniska högskolan [1751])",Quality Based Guidance for Exploratory Dimensionality Reduction,Artikel i tidskrift,Refereegranskat,eng,Information Visualization,1473-8716,1473-8724,published,12.0,1.0,,44,64,2013.0,,,,Palgrave Macmillan / SAGE Publications (UK and US),,,,,,,10.1177/1473871612460526,315073700003.0,,,urn:nbn:se:liu:diva-70859,,,High-dimensional data;dimensionality reduction;quality metrics;visual exploration;interactive visual analysis,Teknik och teknologier (2),,,<p>Funding Agencies|Unilever Discover Port Sunlight||Swedish Research Council in the Linnaeus Centre CADICS||Visualization Programme||</p>,"<p>High dimensional data sets containing hundreds of variables are difficult to explore, since traditional visualization methods often are unable to represent such data effectively. Dimensionality reduction is commonly employed prior to visualization to address this difficulty, and numerous dimensionality reduction methods are available. However, few dimensionality reduction approaches take the importance of several structures into account and few provide an overview of structures existing in the full high dimensional data set. For exploratory analysis, as well as for many other tasks, several structures may be of interest and exploration of the full high dimensional data set without reduction may also be desirable.This paper presents methods for exploratory analysis and interactive dimensionality reduction, where automated methods are employed to analyse and rank the variables using a range of quality metrics, providing one or more measures of ‘interestingness’ for individual variables. Through ranking, a single value of interestingness is obtained based on several quality metrics which is usable as a threshold for the most interesting variables. An interactive environment is presented where the user is provided many possibilities to explore and gain understanding of the structures within the high dimensional data set, all based on quality metrics and ranking. Guided by this, the analyst can explore the high dimensional data set and select interactively a subset of the potentially most interesting variables, employing various interactive methods for dimensionality reduction. The effectiveness and usefulness of the system is demonstrated through a use-case analysing data from a DNA sequence-based study of bacterial populations.</p>",,,,,,,,,,,,,2011-09-20,2011-09-20,2017-12-08,,,3,,deprecated,urn:nbn:se:liu:diva-70860,,,,,True,,,
261676,"Johansson, Gunnar [gunjo38] [0000-0002-6457-4914] (Linköpings universitet [276], Tekniska högskolan [1751]) (Linköpings universitet [276], Institutionen för teknik och naturvetenskap [296], Digitala Medier [2346]);Nilsson, Ola [olani18] (Linköpings universitet [276], Tekniska högskolan [1751]) (Linköpings universitet [276], Institutionen för teknik och naturvetenskap [296]);Söderström, Andreas [andso37] (Linköpings universitet [276], Institutionen för teknik och naturvetenskap [296], Digitala Medier [2346]) (Linköpings universitet [276], Tekniska högskolan [1751]);Museth, Ken [kenmu72] (Linköpings universitet [276], Institutionen för teknik och naturvetenskap [296], Digitala Medier [2346]) (Linköpings universitet [276], Tekniska högskolan [1751])",Distributed Ray Tracing in an Open Source Environment (Work in Progress),Konferensbidrag,Refereegranskat,eng,,,,,,,,7,11,2006.0,,,"Linköping, Sweden",Linköping University Electronic Press,,,,,http://www.ep.liu.se/ecp/019/,,,,,,urn:nbn:se:liu:diva-40827,54276.0,,,Teknik och teknologier (2),,,,"<p>We present work in progress on concurrent ray tracing with distributed computers using ``off-the-shelf'' open source software. While there exists numerous open source ray tracers, very few offer support for state-of-the-art concurrent computing. However, it is a well known fact that ray tracing is computationally intensive and yet prevails as the preferred algorithm for photorealistic rendering. Thus, the current work is driven by a desire for a simple programming strategy (or recipe) that allows pre-existing ray tracing code to be parallelized on a heterogenous cluster of available office computers - strictly using open source components. Simplicity, stability, efficiency and modularity are the driving forces for this engineering project, and as such we do not claim any novel research contributions. However, we stress that this project grew out of a real-world need for a render cluster in our research group, and consequently our solutions have a significant practical value. In fact some of our results show a close to optimal speedup when considering the relative performances of each node. In this systems paper we aim at sharing these solutions and experiences with other members of the graphics community.</p>",,,,,,,,,,,,,2009-10-10,2009-10-10,2013-09-19,https://liu.diva-portal.org/smash/get/diva2:261676/FULLTEXT02.pdf,,4,,deprecated,,publishedPaper,"SIGRAD 2006. The Annual SIGRAD Conference, Special Theme: Computer Games, November 22–23, 2006, Skövde, Sweden",,,False,,,
18059,"Johansson, Jimmy [jimjo94] (Linköpings universitet [276], Institutionen för teknik och naturvetenskap [296], Visuell informationsteknologi och applikationer [2347]) (Linköpings universitet [276], Tekniska högskolan [1751])",Efficient Information Visualization of Multivariate and Time-Varying Data,"Doktorsavhandling, sammanläggning",Övrigt vetenskapligt,eng,,,,,,,,,,2008.0,,,,Institutionen för teknik och naturvetenskap,Linköping Studies in Science and Technology. Dissertations ; 1191,0345-7524,0345-7524,978-91-7393-878-5,,,,,,,urn:nbn:se:liu:diva-11643,,,Information visualization;parallel coordinates;interactive analysis;multivariate data;time-varying data;GPU;hardware graphics,Datavetenskap (datalogi) (10201),,,,"<p>Data can be found everywhere, for example in the form of price, size, weight and colour of all products sold by a company, or as time series of daily observations of temperature, precipitation, wind and visibility from thousands of stations. Due to their size and complexity it is intrinsically hard to form a global overview and understanding of them. Information visualization aims at overcoming these difficulties by transforming data into representations that can be more easily interpreted.</p><p>This thesis presents work on the development of methods to enable efficient information visualization of multivariate and time-varying data sets by conveying information in a clear and interpretable way, and in a reasonable time. The work presented is primarily based on a popular multivariate visualization technique called parallel coordinates but many of the methods can be generalized to apply to other information visualization techniques.</p><p>A three-dimensional, multi-relational version of parallel coordinates is presented that enables a simultaneous analysis of all pairwise relationships between a single focus variable and all other variables included in the display. This approach permits a more rapid analysis of highly multivariate data sets. Through a number of user studies the multi-relational parallel coordinates technique has been evaluated against standard, two-dimensional parallel coordinates and been found to better support a number of different types of task.</p><p>High precision density maps and transfer functions are presented as a means to reveal structure in large data displayed in parallel coordinates. These two approaches make it possible to interactively analyse arbitrary regions in a parallel coordinates display without risking the loss of significant structure.</p><p>Another focus of this thesis relates to the visualization of time-varying, multivariate data. This has been studied both in the specific application area of system identification using volumetric representations, as well as in the general case by the introduction of temporal parallel coordinates.</p><p>The methods described in this thesis have all been implemented using modern computer graphics hardware which enables the display and manipulation of very large data sets in real time. A wide range of data sets, both synthetically generated and taken from real applications, have been used to test these methods. It is expected that, as long as the data have multivariate properties, they could be employed efficiently.</p>","Hauser, Helwig, Professor","Jern, Mikael [mikje37] (Linköpings universitet [276], ;Institutionen för teknik och naturvetenskap [296]) (Linköpings universitet [276], ;Tekniska högskolan [1751])Cooper, Matthew [matco34] (Linköpings universitet [276], ;Institutionen för teknik och naturvetenskap [296]) (Linköpings universitet [276], ;Tekniska högskolan [1751])",,,,,,,,"K3, Kåkenhus, Campus Norrköping, Linköpings universitet, Norrköping",eng,2008-05-30T09:15,2008-05-07,2008-05-07,2020-03-24,https://liu.diva-portal.org/smash/get/diva2:18059/FULLTEXT01.pdf,,1,,deprecated,,,,,,False,,,
267262,"Johansson, Jimmy [jimjo94] (Linköpings universitet [276], Institutionen för teknik och naturvetenskap [296], Visuell informationsteknologi och applikationer [2347]) (Linköpings universitet [276], Tekniska högskolan [1751]);Cooper, Matthew [matco34] (Linköpings universitet [276], Institutionen för teknik och naturvetenskap [296], Visuell informationsteknologi och applikationer [2347]) (Linköpings universitet [276], Tekniska högskolan [1751])",A screen space quality method for data abstraction,Artikel i tidskrift,Refereegranskat,eng,Computer graphics forum (Print),0167-7055,1467-8659,published,27.0,3.0,,1039,1046,2008.0,,,,,,,,,,,10.1111/j.1467-8659.2008.01240.x,,,,urn:nbn:se:liu:diva-46366,,,,Teknik och teknologier (2),,,,"<p>The rendering of large data sets can result in cluttered displays and non-interactive update rates, leading to time consuming analyses. A straightforward solution is to reduce the number of items, thereby producing an abstraction of the data set. For the visual analysis to remain accurate, the graphical representation of the abstraction must preserve the significant features present in the original data. This paper presents a screen space quality method, based on distance transforms, that measures the visual quality of a data abstraction. This screen space measure is shown to better capture significant visual structures in data, compared with data space measures. The presented method is implemented on the GPU, allowing interactive creation of high quality graphical representations of multivariate data sets containing tens of thousands of items. © 2008 The Eurographics Association and Blackwell Publishing Ltd.</p>",,,,,,,,,,,,,2009-10-11,2009-10-11,2017-12-13,,,2,,deprecated,,,,,,False,,,
18052,"Johansson, Jimmy [jimjo94] (Linköpings universitet [276], Institutionen för teknik och naturvetenskap [296], Visuell informationsteknologi och applikationer [2347]) (Linköpings universitet [276], Tekniska högskolan [1751]);Cooper, Matthew [matco34] (Linköpings universitet [276], Institutionen för teknik och naturvetenskap [296], Visuell informationsteknologi och applikationer [2347]) (Linköpings universitet [276], Tekniska högskolan [1751]);Jern, Mikael [mikje37] (Linköpings universitet [276], Institutionen för teknik och naturvetenskap [296], Visuell informationsteknologi och applikationer [2347]) (Linköpings universitet [276], Tekniska högskolan [1751])",3-Dimensional Display for Clustered Multi-Relational Parallel Coordinates,Konferensbidrag,Övrigt vetenskapligt,eng,,,,,,,"Proceedings of IEEE International Conference on Information Visualisation, IV05, 6-8 July",188,193,2005.0,,,,,,,,,http://urn.kb.se/resolve?urn=urn:nbn:se:liu:diva-11643,,10.1109/IV.2005.1,,,,urn:nbn:se:liu:diva-13210,,,,Teknik och teknologier (2),,,,"<p>Analysing multivariate data is a difficult task. Extensive interaction with the data is often necessary and, hence, the analysis can be quite time consuming. In this paper, we introduce a method to allow the user to simultaneously examine the relationships of a single dimension with many others in the data. The single dimension can then be interactively changed to allow the user to quickly examine all possible combinations. This method is achieved by extending the standard parallel coordinate approach to a 3D clustered multi-relational parallel coordinate representation (CMRPC). To aid this method, we use a technique called relation spacing which is used to position the axes according to how 'interesting' the different relations are. We also propose a number of interaction techniques to further facilitate the analysis process.</p>",,,,,,,,,,,,,2008-05-07,2008-05-07,2010-12-06,,,3,,deprecated,urn:nbn:se:liu:diva-11643,publishedPaper,,,,False,,,
